MAC125,MAC112,MAC47,MAC22,MAC226,MAC79,MAC18,MAC208,MAC12,MAC81,MAC224,MAC70,MAC90,MAC76,MAC120,MAC128,MAC17,MAC31,MAC63,MAC34,MAC24,MAC32,MAC8,MAC340,MAC108,MAC77,MAC25,MAC141,MAC56,MAC33,MAC133,MAC9,MAC82,MAC213,MAC53,MAC75,MAC61,MAC84,MAC105,MAC14,MAC26,MAC46,MAC4,MAC40,MAC23,MAC6,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,15
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,16
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,17
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,18
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,19
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,20
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,21
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,22
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,23
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,24
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,25
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,26
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,27
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,28
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,29
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,11.05,4,3,1,1,1,30
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,1
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,2
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,3
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,4
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,5
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,6
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,7
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,8
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,9
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,10
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,11
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,12
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,13
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,14
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,15
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,16
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,17
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,18
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,19
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,20
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,21
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,22
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,23
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,24
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,25
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,26
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,27
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,28
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,29
100,100,100,-39,100,100,-52,100,100,-43,100,100,100,100,-51,100,100,100,100,100,100,100,100,100,-56,100,-45,100,-41,-55,-83,-38,-42,100,-72,-68,100,-51,-57,-66,100,-76,-70,-53,100,-57,25.03,9.85,4,3,1,1,1,30
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,1
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,2
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,3
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,4
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,5
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,6
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,7
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,8
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,9
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,10
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,11
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,12
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,13
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,14
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,15
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,16
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,17
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,18
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,19
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,20
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,21
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,22
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,23
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,24
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,25
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,26
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,27
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,28
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,29
100,100,100,-40,100,100,-45,100,-25,100,100,100,100,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,11.05,4,3,1,1,1,30
-61,100,-57,-40,100,-40,-45,100,-25,-42,100,-62,-54,100,100,100,-59,-53,100,-52,-46,-52,-45,100,-62,-76,-56,-83,-51,-48,-82,-33,-52,100,-79,-71,-80,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,1
-61,100,-57,-40,100,-40,-45,100,-25,-42,100,-62,-54,100,100,100,-59,-53,100,-52,-46,-52,-45,100,-62,-76,-56,-83,-51,-48,-82,-33,-52,100,-79,-71,-80,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,2
-61,100,-57,-40,100,-40,-45,100,-25,-42,100,100,-54,100,100,100,-59,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,3
100,100,-57,-40,100,-44,-45,100,-25,-46,100,100,-56,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,4
100,100,-57,-40,100,-44,-45,100,-25,-46,100,100,-56,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,5
100,100,-55,-40,100,-44,-45,100,-25,-46,100,100,-56,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,6
100,100,-55,-40,100,-44,-45,100,-25,-46,100,100,-56,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,7
100,100,-55,-40,100,-44,-45,100,-25,-46,100,100,-56,100,100,100,100,-53,100,-52,-46,100,-45,100,-62,-76,-56,100,-51,-48,100,-33,-52,100,-79,-71,100,-61,-66,-74,-75,100,-71,-65,-76,-61,26.23,9.85,4,3,1,1,1,8
100,100,-55,-51,100,-44,100,100,100,-46,100,100,-56,100,100,100,100,100,100,100,-49,100,-39,100,-70,-69,-52,100,-52,100,100,100,-52,100,100,-67,100,-62,-65,-72,100,100,-76,-67,100,-56,26.23,9.85,4,3,1,1,1,9
100,100,-55,-51,100,-44,100,100,100,-46,100,100,-56,100,100,100,100,100,100,100,-49,100,-39,100,-70,-69,-52,100,-52,100,100,100,-52,100,100,-67,100,-62,-65,-72,100,100,-76,-67,100,-56,26.23,9.85,4,3,1,1,1,10
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,11
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,12
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,13
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,14
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,15
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,16
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,17
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,18
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,19
100,100,-55,-50,100,-44,-55,100,-49,-46,100,100,-56,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,20
100,100,-55,-50,100,100,-55,100,-49,100,100,100,100,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,21
100,100,-55,-50,100,100,-55,100,-49,100,100,100,100,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,22
100,100,100,-50,100,100,-55,100,-49,100,100,100,100,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,23
100,100,100,-50,100,100,-55,100,-49,100,100,100,100,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,24
100,100,100,-50,100,100,-55,100,-49,100,100,100,100,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,25
100,100,100,-50,100,100,-55,100,-49,100,100,100,100,100,100,100,100,100,100,-47,-50,100,-41,100,-71,-69,-51,100,-52,-52,100,-46,-55,100,100,100,100,-65,-65,-71,-72,100,100,-70,-74,-56,26.23,9.85,4,3,1,1,1,26
