MAC302,MAC314,MAC317,MAC327,MAC333,MAC230,MAC308,MAC324,MAC228,MAC335,MAC232,MAC276,MAC154,MAC135,MAC121,MAC217,MAC207,MAC208,MAC7,MAC31,MAC39,MAC38,MAC22,MAC32,MAC41,MAC15,MAC25,MAC12,MAC16,MAC48,MAC20,MAC9,MAC3,MAC29,MAC132,MAC206,MAC195,MAC176,MAC187,MAC119,MAC81,MAC82,MAC183,MAC112,MAC80,MAC125,MAC102,MAC10,MAC131,MAC191,MAC94,MAC196,MAC78,MAC56,MAC113,MAC211,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,5
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,6
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,7
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,8
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,9
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,10
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-47,100,100,-35,-55,-64,100,100,-56,-39,100,100,-58,-42,-45,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,12
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,13
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,14
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,15
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,16
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,17
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,18
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,19
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,20
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,21
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-51,-49,100,100,-34,-59,-64,100,100,-56,-41,100,100,-58,-42,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,22
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,-58,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,23
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,-58,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,24
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,-58,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,25
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,-58,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,26
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,-58,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,27
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,-58,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,28
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,100,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,29
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-49,100,100,-34,-59,-64,100,100,100,-41,100,100,100,100,-46,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,-77,100,886.171,893.984,4,2,1,6,5,30
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-38,-31,-52,-52,-56,-49,-36,100,-64,-52,-54,-36,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-38,-31,-52,-52,-56,-49,-36,100,-64,-52,-54,-36,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,5
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,6
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,7
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,8
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,9
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-54,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,10
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-50,100,100,-42,-47,-52,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,12
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,13
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,14
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,15
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,16
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,17
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,18
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,19
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,20
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,21
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-47,100,-52,-56,-49,-46,100,-71,-58,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,22
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,-53,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,23
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,-53,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,24
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,-53,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,25
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,-53,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,26
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,-53,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,27
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,-53,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,28
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,29
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-44,-41,100,100,100,-56,-50,100,-71,-54,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,886.91,894.93,4,2,1,6,5,30
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-36,100,-64,-50,-48,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-36,100,-64,-50,-48,-35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,5
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,6
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,7
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,-71,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,8
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,9
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,10
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,11
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-33,-51,100,100,100,-44,-45,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,12
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,13
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,14
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,15
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,16
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,17
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,18
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,19
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,20
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,21
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-51,100,100,100,-44,-42,100,-64,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,22
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,23
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,24
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,25
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,26
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,27
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,28
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,29
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-43,100,100,-39,-41,100,100,100,100,-42,100,100,-50,-48,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,887.856,894.191,4,2,1,6,5,30
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-52,-78,100,-39,-37,100,-66,-59,-47,-31,100,-63,-52,-44,-33,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,887.117,893.245,4,2,1,6,5,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-52,-78,100,-39,-37,100,-66,-59,-47,-31,100,-63,-52,-44,-33,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,887.117,893.245,4,2,1,6,5,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-52,-78,100,-39,-37,100,-66,-59,-47,-42,100,-63,-52,-50,-48,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,887.117,893.245,4,2,1,6,5,3
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-52,-78,100,-39,-37,100,-66,-59,-47,-42,100,-63,-52,-50,-48,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,887.117,893.245,4,2,1,6,5,4
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-52,-78,100,-39,-37,100,-66,-59,-47,-42,100,-63,-52,-50,-48,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,887.117,893.245,4,2,1,6,5,5
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-52,-78,100,-39,-37,100,-66,-59,-47,-42,100,-63,-52,-50,-48,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,887.117,893.245,4,2,1,6,5,6
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-52,-78,100,-39,-37,100,-66,-59,-47,-42,100,-63,-52,-50,-48,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,887.117,893.245,4,2,1,6,5,7
