MAC302,MAC314,MAC317,MAC327,MAC333,MAC230,MAC308,MAC324,MAC228,MAC335,MAC232,MAC276,MAC154,MAC135,MAC121,MAC217,MAC207,MAC208,MAC7,MAC31,MAC39,MAC38,MAC22,MAC32,MAC41,MAC15,MAC25,MAC12,MAC16,MAC48,MAC20,MAC9,MAC3,MAC29,MAC132,MAC206,MAC195,MAC176,MAC187,MAC119,MAC81,MAC82,MAC183,MAC112,MAC80,MAC125,MAC102,MAC10,MAC131,MAC191,MAC94,MAC196,MAC78,MAC56,MAC113,MAC211,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-57,-46,-103,-105,-35,-47,-70,-102,-102,-105,-41,-105,-72,-68,-53,-33,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-84,-105,-91,-105,-89,-105,890.9,890.29,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-48,-42,-105,-103,-49,-40,-105,-105,-105,-102,-47,-105,-65,-60,-59,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-105,-105,-105,-105,-105,891.845,889.551,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-40,-105,-105,-43,-37,-105,-105,-105,-67,-46,-105,-77,-50,-64,-47,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,892.584,890.497,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-55,-39,-105,-76,-43,-55,-68,-69,-66,-105,-57,-105,-79,-49,-60,-39,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105,893.53,889.758,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-44,-40,-105,-105,-48,-55,-74,-66,-105,-80,-69,-105,-76,-67,-56,-37,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-81,-81,-105,-105,-105,-105,-105,-105,-105,-105,892.791,888.813,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-38,-44,-105,-105,-46,-48,-105,-105,-105,-96,-56,-105,-87,-51,-93,-39,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-85,-82,-105,-105,-105,-105,-105,-105,-105,-105,893.736,888.074,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-47,-42,-105,-105,-50,-51,-105,-105,-65,-54,-49,-105,-80,-46,-105,-37,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-105,-105,-105,-105,-105,-105,-105,894.475,889.02,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-49,-44,-105,-105,-55,-47,-105,-105,-105,-95,-48,-105,-77,-48,-105,-41,-105,-105,-105,-105,-105,-105,-105,-81,-105,-105,-105,-105,-105,-60,-105,-105,-105,-105,-105,-105,-105,-105,895.421,888.281,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-40,-34,-105,-70,-54,-53,-105,-105,-105,-105,-50,-105,-105,-49,-105,-42,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-105,-105,-105,-105,-105,-105,-105,-105,894.682,887.335,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-105,-105,-49,-32,-105,-105,-52,-58,-105,-105,-97,-91,-72,-105,-73,-50,-105,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-105,-105,-105,-105,-105,895.628,886.596,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-105,-105,-57,-42,-97,-105,-52,-52,-93,-95,-95,-60,-50,-72,-70,-54,-76,-47,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-105,-97,-49,-105,-105,-105,-105,-105,-105,-97,-105,896.366,887.542,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-45,-43,-105,-105,-105,-105,-105,-105,-105,-62,-52,-105,-76,-49,-58,-48,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-105,-105,-105,-105,-105,-105,-105,-105,897.312,886.803,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-40,-37,-105,-79,-72,-58,-100,-87,-105,-77,-78,-105,-105,-49,-105,-43,-105,-105,-105,-91,-105,-105,-105,-86,-105,-105,-105,-105,-105,-71,-105,-105,-105,-105,-105,-105,-105,-105,896.573,885.858,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-43,-34,-105,-105,-53,-53,-105,-68,-105,-105,-105,-101,-103,-45,-102,-44,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-54,-105,-105,-105,-105,-105,-105,-105,-105,897.519,885.119,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-38,-105,-105,-57,-52,-62,-105,-105,-105,-45,-105,-68,-43,-105,-44,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-97,-55,-105,-105,-105,-105,-105,-105,-105,-105,898.258,886.064,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-44,-35,-105,-87,-52,-54,-102,-102,-102,-80,-70,-105,-75,-42,-105,-44,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-105,-105,-105,-105,-105,-105,-105,-105,899.203,885.326,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-37,-46,-105,-105,-105,-40,-105,-105,-60,-105,-64,-105,-76,-50,-73,-52,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-51,-105,-105,-105,-105,-105,-105,-105,-105,898.464,884.38,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-36,-38,-105,-79,-56,-59,-105,-105,-77,-78,-57,-80,-75,-39,-105,-57,-105,-105,-105,-105,-105,-105,-84,-105,-82,-105,-105,-105,-105,-45,-105,-105,-105,-105,-105,-73,-105,-105,899.41,883.641,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-35,-45,-105,-105,-81,-58,-105,-105,-74,-105,-53,-79,-79,-40,-66,-54,-105,-105,-105,-105,-83,-105,-82,-83,-105,-105,-105,-105,-105,-56,-105,-105,-99,-105,-105,-105,-105,-105,900.149,884.587,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-39,-36,-105,-70,-60,-54,-105,-105,-105,-54,-55,-105,-77,-38,-105,-52,-105,-105,-105,-105,-105,-105,-105,-105,-75,-105,-105,-105,-105,-59,-105,-105,-105,-105,-78,-68,-105,-105,901.094,883.848,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-35,-43,-105,-105,-65,-50,-105,-105,-105,-89,-105,-54,-78,-39,-105,-57,-105,-105,-84,-105,-105,-103,-95,-95,-83,-103,-105,-105,-103,-53,-105,-103,-105,-105,-78,-105,-105,-105,900.356,882.902,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-36,-47,-105,-102,-101,-65,-105,-105,-78,-88,-80,-60,-77,-40,-83,-60,-105,-105,-105,-105,-105,-105,-88,-90,-105,-105,-105,-83,-105,-46,-105,-105,-105,-105,-105,-105,-105,-105,901.301,882.164,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-35,-48,-105,-105,-103,-60,-96,-105,-105,-94,-64,-57,-79,-46,-65,-50,-105,-105,-105,-103,-105,-105,-105,-91,-103,-103,-105,-105,-103,-59,-105,-105,-105,-79,-105,-105,-105,-105,902.04,883.109,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-34,-47,-105,-105,-53,-61,-105,-105,-102,-102,-54,-51,-79,-47,-63,-55,-105,-105,-105,-103,-105,-105,-105,-105,-105,-105,-105,-105,-103,-68,-105,-105,-105,-105,-105,-105,-105,-105,902.986,882.37,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-35,-52,-105,-79,-59,-59,-105,-105,-105,-82,-70,-105,-75,-30,-105,-60,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-38,-105,-105,-105,-105,-85,-65,-105,-105,902.247,881.425,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-43,-46,-105,-81,-65,-59,-105,-105,-105,-105,-105,-105,-78,-37,-105,-61,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-105,-105,-49,-105,-105,-105,-105,-105,-105,-105,-105,903.192,880.686,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-28,-46,-105,-102,-67,-59,-105,-105,-105,-71,-105,-45,-79,-38,-105,-49,-105,-105,-105,-105,-105,-105,-79,-105,-105,-105,-105,-105,-105,-52,-105,-105,-105,-105,-105,-69,-105,-105,903.931,881.632,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-36,-46,-105,-72,-73,-63,-105,-105,-101,-74,-69,-50,-81,-50,-105,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-50,-105,-105,-82,-105,-105,-105,-105,-105,904.877,880.893,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-37,-48,-105,-105,-105,-63,-102,-103,-58,-105,-89,-53,-78,-39,-102,-94,-105,-105,-105,-105,-105,-105,-53,-105,-105,-105,-105,-102,-46,-53,-105,-105,-105,-105,-105,-53,-105,-105,904.138,879.947,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-41,-58,-105,-93,-105,-68,-105,-105,-105,-105,-105,-44,-79,-32,-105,-69,-105,-105,-72,-105,-105,-105,-105,-105,-105,-105,-105,-62,-48,-38,-85,-105,-105,-105,-74,-84,-105,-105,905.084,879.208,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-45,-105,-105,-105,-58,-76,-72,-73,-105,-66,-43,-80,-50,-78,-51,-105,-105,-105,-105,-105,-105,-101,-101,-105,-105,-67,-56,-51,-41,-105,-105,-105,-102,-105,-100,-105,-105,905.823,880.154,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-50,-47,-105,-71,-60,-57,-105,-85,-86,-105,-88,-37,-82,-49,-87,-55,-74,-105,-66,-64,-83,-61,-105,-105,-105,-105,-92,-74,-105,-38,-105,-105,-105,-105,-105,-51,-105,-105,906.029,878.47,4,2,1,6,5,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-42,-56,-105,-99,-77,-68,-96,-105,-105,-105,-65,-41,-83,-61,-72,-66,-105,-98,-105,-75,-105,-77,-70,-105,-83,-105,-79,-61,-58,-41,-105,-105,-97,-86,-75,-62,-105,-105,906.924,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-95,-49,-53,-105,-87,-68,-59,-96,-105,-96,-105,-63,-61,-84,-51,-75,-55,-105,-105,-105,-83,-105,-75,-105,-97,-82,-105,-75,-68,-74,-47,-105,-105,-75,-85,-75,-64,-105,-105,906.924,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-100,-40,-58,-105,-88,-71,-71,-82,-93,-103,-103,-72,-50,-86,-55,-81,-73,-105,-99,-87,-75,-100,-77,-74,-86,-80,-105,-75,-71,-71,-39,-104,-105,-86,-82,-71,-66,-105,-105,908.124,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-58,-67,-105,-92,-83,-90,-93,-105,-104,-105,-78,-49,-100,-57,-82,-78,-105,-91,-93,-75,-105,-78,-71,-84,-82,-105,-75,-63,-58,-42,-105,-105,-93,-93,-74,-66,-105,-103,908.124,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-56,-67,-105,-100,-89,-71,-99,-105,-105,-105,-81,-37,-104,-61,-91,-82,-100,-80,-88,-68,-104,-75,-66,-75,-74,-105,-76,-61,-57,-48,-102,-105,-78,-81,-70,-71,-105,-105,909.324,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-105,-99,-59,-61,-105,-104,-85,-73,-104,-104,-103,-97,-76,-49,-90,-64,-82,-89,-85,-81,-77,-67,-89,-74,-67,-70,-83,-105,-79,-64,-77,-53,-92,-105,-73,-76,-72,-69,-105,-105,909.324,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-66,-73,-105,-105,-97,-85,-101,-105,-104,-105,-84,-46,-105,-65,-104,-83,-98,-84,-87,-64,-81,-82,-64,-69,-75,-105,-77,-61,-77,-36,-96,-105,-70,-74,-66,-62,-105,-105,910.524,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-60,-74,-105,-100,-91,-82,-96,-104,-103,-105,-86,-45,-104,-65,-100,-100,-105,-77,-82,-65,-89,-88,-63,-76,-72,-105,-87,-55,-58,-50,-98,-105,-80,-74,-69,-68,-105,-102,910.524,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-100,-91,-74,-80,-105,-101,-100,-100,-102,-105,-103,-105,-95,-46,-104,-71,-97,-96,-101,-79,-77,-71,-82,-80,-63,-70,-73,-105,-81,-60,-54,-48,-99,-105,-81,-75,-71,-67,-105,-105,911.724,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-97,-71,-79,-105,-105,-104,-91,-105,-105,-105,-105,-88,-49,-105,-66,-99,-86,-77,-78,-82,-73,-76,-79,-67,-67,-80,-105,-87,-60,-63,-38,-99,-105,-82,-76,-71,-55,-105,-98,911.724,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-73,-87,-105,-105,-98,-98,-105,-105,-101,-105,-104,-50,-105,-69,-99,-83,-83,-74,-82,-67,-72,-74,-82,-68,-79,-105,-74,-65,-67,-54,-100,-105,-76,-73,-74,-62,-105,-102,912.924,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-96,-74,-100,-105,-105,-104,-93,-105,-105,-105,-105,-105,-48,-105,-68,-105,-104,-105,-77,-80,-67,-92,-75,-58,-68,-77,-105,-81,-52,-56,-55,-105,-105,-70,-73,-74,-69,-105,-99,912.924,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-101,-98,-83,-84,-105,-105,-105,-92,-105,-105,-105,-105,-101,-51,-105,-68,-105,-105,-90,-73,-80,-67,-84,-67,-55,-68,-74,-105,-76,-51,-60,-50,-98,-105,-76,-71,-67,-64,-105,-102,914.124,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-87,-83,-105,-104,-105,-95,-105,-104,-105,-105,-100,-58,-105,-72,-104,-105,-88,-80,-83,-64,-88,-72,-73,-65,-69,-105,-69,-67,-69,-54,-89,-105,-71,-70,-71,-55,-105,-102,914.124,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-105,-94,-88,-81,-105,-105,-101,-101,-104,-105,-105,-105,-101,-58,-105,-66,-105,-92,-100,-76,-81,-63,-81,-65,-66,-65,-69,-105,-70,-62,-56,-61,-86,-105,-75,-68,-65,-52,-105,-102,915.324,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-89,-80,-87,-105,-105,-105,-93,-104,-105,-105,-105,-98,-56,-105,-63,-105,-82,-98,-74,-79,-65,-78,-66,-56,-65,-74,-105,-71,-61,-49,-52,-87,-105,-80,-74,-63,-61,-105,-105,915.324,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-105,-95,-102,-103,-105,-105,-104,-104,-105,-105,-105,-105,-105,-55,-105,-72,-105,-94,-103,-74,-82,-69,-81,-65,-60,-67,-78,-105,-78,-52,-62,-59,-88,-105,-80,-69,-61,-67,-105,-105,916.524,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-103,-100,-85,-92,-105,-105,-102,-87,-105,-105,-105,-105,-104,-58,-105,-73,-105,-101,-75,-80,-93,-70,-73,-68,-65,-67,-75,-105,-73,-57,-69,-69,-91,-105,-99,-71,-65,-57,-105,-102,916.524,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-95,-98,-90,-86,-99,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-73,-105,-104,-82,-78,-76,-59,-70,-70,-66,-70,-67,-105,-68,-47,-67,-61,-89,-105,-86,-76,-69,-53,-105,-99,917.724,878.259,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-93,-105,-102,-81,-97,-105,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-77,-105,-99,-94,-71,-71,-67,-78,-71,-66,-71,-76,-105,-73,-66,-53,-60,-92,-105,-100,-69,-63,-64,-105,-97,917.724,879.459,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-100,-96,-82,-99,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-105,-76,-105,-104,-71,-74,-74,-65,-73,-76,-61,-73,-65,-105,-70,-50,-47,-62,-92,-105,-98,-74,-64,-55,-105,-98,918.727,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-96,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-62,-105,-96,-105,-104,-90,-103,-105,-78,-66,-76,-74,-78,-67,-105,-86,-40,-52,-67,-94,-105,-105,-73,-69,-51,-105,-105,918.721,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-101,-99,-99,-92,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-79,-105,-105,-95,-75,-86,-70,-65,-85,-69,-59,-64,-105,-73,-46,-49,-65,-82,-105,-92,-70,-69,-53,-105,-101,919.921,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-98,-105,-105,-93,-101,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-76,-105,-105,-73,-73,-90,-64,-61,-83,-55,-63,-63,-105,-72,-54,-56,-60,-88,-105,-76,-71,-61,-48,-105,-105,919.927,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-102,-100,-91,-103,-103,-105,-105,-105,-104,-105,-105,-105,-105,-105,-72,-105,-75,-105,-101,-83,-77,-97,-61,-70,-73,-58,-62,-70,-105,-83,-53,-50,-60,-91,-105,-82,-71,-74,-52,-105,-105,921.127,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-104,-86,-98,-102,-105,-105,-105,-105,-105,-105,-105,-105,-105,-59,-105,-83,-105,-105,-82,-76,-76,-56,-64,-67,-64,-61,-65,-105,-71,-50,-46,-67,-99,-105,-97,-64,-75,-51,-105,-97,921.121,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-104,-105,-105,-97,-105,-105,-105,-105,-105,-105,-104,-104,-95,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-84,-105,-105,-63,-84,-82,-59,-57,-73,-57,-60,-61,-105,-64,-52,-44,-65,-89,-105,-105,-59,-68,-53,-105,-90,922.321,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-105,-105,-105,-96,-104,-82,-97,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-82,-105,-103,-50,-71,-73,-61,-60,-99,-58,-71,-71,-105,-85,-56,-42,-63,-89,-105,-95,-74,-64,-49,-105,-100,922.327,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-89,-96,-80,-103,-104,-105,-105,-105,-105,-105,-105,-105,-105,-105,-71,-105,-102,-105,-105,-49,-76,-77,-78,-59,-95,-50,-59,-73,-105,-60,-54,-43,-56,-85,-105,-102,-68,-63,-45,-102,-91,923.527,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-105,-105,-94,-94,-84,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-60,-105,-81,-105,-105,-52,-81,-75,-72,-56,-72,-59,-57,-72,-105,-68,-59,-39,-71,-88,-105,-104,-77,-69,-47,-105,-105,923.521,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-97,-105,-105,-105,-105,-95,-103,-99,-95,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-105,-83,-105,-105,-56,-72,-74,-70,-46,-63,-69,-56,-71,-105,-62,-53,-37,-69,-92,-102,-83,-64,-77,-55,-105,-101,924.721,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-99,-97,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-83,-105,-78,-105,-105,-47,-73,-73,-64,-42,-80,-63,-65,-74,-105,-73,-60,-51,-63,-90,-105,-92,-58,-68,-43,-105,-105,924.727,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-99,-105,-105,-105,-105,-91,-87,-96,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-89,-105,-71,-105,-105,-50,-66,-83,-60,-46,-69,-48,-57,-71,-105,-62,-57,-49,-69,-89,-105,-95,-57,-56,-43,-105,-105,925.927,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-102,-105,-105,-105,-105,-105,-105,-91,-100,-105,-99,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-65,-105,-102,-105,-105,-53,-81,-76,-68,-48,-69,-51,-54,-73,-105,-60,-63,-39,-67,-86,-105,-98,-70,-94,-50,-105,-105,925.921,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-90,-81,-89,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-76,-105,-90,-105,-105,-53,-80,-71,-62,-58,-65,-52,-49,-70,-105,-58,-55,-49,-77,-87,-105,-81,-67,-66,-48,-105,-83,927.121,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-96,-87,-78,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-103,-105,-105,-85,-75,-68,-63,-67,-71,-46,-54,-60,-105,-61,-60,-45,-65,-104,-105,-68,-69,-53,-55,-105,-99,927.127,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-104,-105,-105,-105,-105,-84,-90,-71,-100,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-93,-105,-105,-100,-68,-72,-67,-73,-76,-48,-50,-65,-105,-64,-53,-51,-66,-103,-105,-70,-57,-55,-54,-105,-80,928.327,879.455,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-103,-105,-105,-105,-105,-94,-77,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-70,-105,-83,-105,-105,-69,-72,-77,-57,-63,-60,-63,-59,-65,-105,-59,-70,-50,-73,-89,-105,-70,-66,-72,-48,-105,-91,928.321,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-92,-89,-83,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-84,-105,-105,-94,-64,-71,-50,-71,-63,-51,-52,-66,-105,-62,-70,-61,-76,-93,-105,-71,-59,-68,-54,-105,-96,929.521,878.257,4,2,1,7,6,1
-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-94,-81,-89,-103,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-72,-105,-85,-105,-105,-96,-74,-68,-55,-74,-67,-43,-54,-67,-105,-60,-59,-52,-79,-91,-105,-67,-51,-64,-48,-105,-88,929.527,879.455,4,2,1,7,6,1
